Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category
Pestermite Control Solutions,"ground floor, swapnapurti chs, D 62/ 32, near gokhle school, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Navi Mumbai,Maharashtra,410210,,5.0,11.0,"point_of_interest, service, establishment",19.040982,73.06550659999999,localisy03742,ChIJvengZwrD5zsRMjQVRQY7m3Y,photos\localisy02057_1.jpg,,,,,Pest Control
Cockroach Pest Control Seawoods,"Shop 209, Shah Heritage, Plot No-09, Sector 42a, Seawoods West, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,+91 76680 74478,4.9,180.0,"point_of_interest, service, establishment",19.0173552,73.0157475,localisy03744,ChIJ____G5jD5zsRaFU54jI_KO8,photos\localisy02238_1.jpg,,,,,Pest Control
Pest control Services kharghar,"2nd floor, 63/ 64, opposite Maharashtra computer, near goodwill building, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Navi Mumbai,Maharashtra,410210,+91 91371 50794,5.0,10.0,"point_of_interest, service, establishment",19.0410623,73.0655318,localisy03745,ChIJ7YJkOG7D5zsRYjm8IiX2ARg,photos\localisy02080_1.jpg,,,,,Pest Control
Cockroach Herbal Pest Control,"Shop D104, Balaji Residency, Sector 15, Sector 14, Kharghar, Panvel, Maharashtra 410210, India",Sector 14,Kharghar,Navi Mumbai,Maharashtra,410210,+91 76680 16065,5.0,319.0,"point_of_interest, service, establishment",19.0400065,73.07813639999999,localisy03746,ChIJVVVVxQ3C5zsR9-3MjxaLrLk,photos\localisy02067_1.jpg,,,,,Pest Control
Smriti Pest Control Services,"Office No 122, Vindhya Commercial Complex, Plot No 1, Sector 11, Sector - 11, Mumbai, Navi Mumbai, Maharashtra 400614, India",Sector - 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 82910 65068,5.0,36.0,"point_of_interest, service, establishment",19.0185057,73.0436345,localisy03748,ChIJC0HjtePF5zsRg3JcubiNfkw,photos\localisy12103_1.jpg,,,,,Pest Control
Ultra Power Pest Control Kharghar,"no. F, Shantikunj society sector 4Room, 201, Sector 4, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Navi Mumbai,Maharashtra,410210,,5.0,1.0,"point_of_interest, service, establishment",19.0328061,73.06047339999999,localisy03749,ChIJHZvzG6TD5zsRFPtWR0dVXAw,,,,,,Pest Control
Swastik Pest Control,"Mohnesh apratment, plot no 171, sector 26, Parsik Hill Marg, Sector 30, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 30,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 95947 47575,5.0,3.0,"point_of_interest, service, establishment",19.0213926,73.0331794,localisy03750,ChIJSdGugG7D5zsRv_TFf7UagA0,photos\localisy02244_1.jpg,,,,,Pest Control
Super Star Pest Control,"NL1, A18, 4, Nerul East, Sector 10, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 10,Nerul,Navi Mumbai,Maharashtra,400706,+91 99208 88787,4.6,260.0,"point_of_interest, service, establishment",19.0381307,73.0175866,localisy03751,ChIJdzLC5NPD5zsR2ugig3dN4AQ,photos\localisy02245_1.jpg,,,,,Pest Control
Pest Exterminate Mumbai,"Flat No 103 ,B-Wing, Manoshi Co Op Society, Sector 3 Ghansoli, Opposite Ghansoli Railway Station Mumbai 400701, NL - 1 Type, Sector 10, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 10,Nerul,Navi Mumbai,Maharashtra,400706,+91 79059 73488,5.0,3.0,"point_of_interest, service, establishment",19.0371646,73.015648,localisy03755,ChIJs-z711HD5zsROP1SeirHw2s,photos\localisy02247_1.jpg,,,,,Pest Control
Central Pest Control Service,"Shop No 79, Plot no.52, 19 East, opp. Apollo Hospitals, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 19A,Nerul,Navi Mumbai,Maharashtra,400706,,5.0,2.0,"point_of_interest, service, establishment",19.0231728,73.02734459999999,localisy03758,ChIJMfYCILHD5zsRm15-VIv0QkA,photos\localisy12099_1.jpg,,,,,Pest Control
Alliance Pest Control-Mosquito | Cockroach | Rodent | Termite | Bed Bugs & Office Sanitization in Navi Mumbai,"Room No 202, B-Wing, Swastik Plaza CHS lot 12/15, Sector 11, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",Kamothe,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98330 24667,4.8,450.0,"point_of_interest, service, establishment",19.0194213,73.0902619,localisy03759,ChIJVVVVlXLG5zsRLDnGplk7QTE,photos\localisy02048_1.jpg,,,,,Pest Control
Kabir Pest Control- Kamothe Navi Mumbai,"A602, Dharti Complex, plot no. 60/61, Moral Villa Society, Sector 18, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Navi Mumbai,Maharashtra,410209,+91 91962 97178,5.0,7.0,"health, point_of_interest, service, establishment",19.015033,73.089885,localisy03760,ChIJm0R4fMjp5zsRoilTecIOGjk,photos\localisy02053_1.jpg,,,,,Pest Control
Pest Control Service,"priyadarshni society, D-39/6, Priyadarshani Housing Society, Om Ganesh Society, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector-48,Seawoods,Navi Mumbai,Maharashtra,400706,+91 98542 25222,4.4,33.0,"point_of_interest, service, establishment",19.0122124,73.0165171,localisy03762,ChIJAav5i5vD5zsRIohxBWbbFpo,photos\localisy05569_1.jpg,,,,,Pest Control
Unicon Pest Control,"SHOP NO 6, 23VC+WXX, Raghunath Vihar, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",Sector 13,Kharghar,Navi Mumbai,Maharashtra,410210,+91 90299 12991,4.7,206.0,"point_of_interest, service, establishment",19.044856,73.07239,localisy03765,ChIJIW7FjRDC5zsRZNYzFS63eRU,photos\localisy02076_1.jpg,,,,,Pest Control
Nerul Pest Control,"Office No 112, Seaweeds Corner, Plot No 20, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 25,Nerul,Navi Mumbai,Maharashtra,400706,+91 85917 95731,5.0,10.0,"point_of_interest, service, establishment",19.02302,73.02042229999999,localisy03766,ChIJMZx3k-vD5zsR3rTFoYyquUo,photos\localisy12105_1.jpg,,,,,Pest Control
SPC Pest Control,"Inside Mitras Global Market Education , 608, 6th floor, Pujit Plaza, Plot no.67, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 86520 42972,,,"point_of_interest, service, establishment",19.0142341,73.0395131,localisy03767,ChIJk_mMlyvD5zsR5wL0iRRWOak,photos\localisy02257_1.jpg,,,,,Pest Control
Bugs n Dust Pest Control,"Office 07, Krushnai Niwas, Plot 13, near Gokul Dairy, Sector 16, Kamothe, Panvel, Maharashtra 410209, India",Sector 16,Kamothe,Navi Mumbai,Maharashtra,410209,+91 73045 38888,4.9,29.0,"point_of_interest, service, establishment",19.0153888,73.09258779999999,localisy03768,ChIJzYKppX_p5zsRFmP7nSzf_Vs,photos\localisy02046_1.jpg,,,,,Pest Control
V- Manage Pest Control,"Omnath Society,Plot No.D39,Sec-20,Nerul,Near HP Gas Agency and Agri koli bhavan Near Seawood Station, Nerul East, Sector 22, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 22,Nerul,Navi Mumbai,Maharashtra,400706,+91 81082 24555,4.7,117.0,"point_of_interest, service, establishment",19.0317997,73.01302749999999,localisy03769,ChIJ2SXWtr3D5zsROk2KZwRF1LE,photos\localisy02259_1.jpg,,,,,Pest Control
Olivia Pest Control,"Shop no.10, Mahalaxmi CHS, Plot no.4, Ryan International School Rd, Block G, Sector 11, Kharghar, Panvel, Maharashtra 410210, India",Sector 11,Kharghar,Navi Mumbai,Maharashtra,410210,+91 95886 75148,5.0,18.0,"manufacturer, supplier, point_of_interest, service, establishment",19.0389885,73.07118299999999,localisy03771,ChIJExL-AK7D5zsRuvR7XWJETbk,photos\localisy02082_1.jpg,,,,,Pest Control
Ovonel Powertech India Private Limited,"SHRIKRISHNA DHAM, PLOT NO G-62, Block G, Sector 12, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Navi Mumbai,Maharashtra,410210,+91 84258 09976,4.8,21.0,"point_of_interest, service, establishment",19.0424549,73.0691885,localisy03774,ChIJmSPCzKvD5zsRhFxbGbNeLsE,photos\localisy24530_1.jpg,,,,,Pest Control
Maya Pest Control,"Shop No.1, Ghot camp, Koyanavele, Koyana Velhe, Taloja Phase 2, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Navi Mumbai,Maharashtra,410208,+91 80971 59517,4.9,16.0,"point_of_interest, service, establishment",19.0799949,73.1072855,localisy03802,ChIJjePYMP_r5zsR8YWFfRmAtR0,photos\localisy02081_1.jpg,,,,,Pest Control
kabir pest control,"401 real paradise, plot no. 96 opp. gami tower, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Sector 10, Taloja, Panvel, Maharashtra 410208, India",Sector 10,Taloja,Navi Mumbai,Maharashtra,410208,+91 81272 69583,4.2,30.0,"point_of_interest, service, establishment",19.0788447,73.0923655,localisy03804,ChIJDyoOTazr5zsRrA4XWH4rNPs,photos\localisy12110_1.jpg,,,,,Pest Control
Aayoosh pest control & Services,"204, Verona CHS, Plot No. 5A, Sector 10E, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",Roadpali,Roadpali,Navi Mumbai,Maharashtra,410218,+91 97685 11344,5.0,26.0,"point_of_interest, service, establishment",19.043486,73.101438,localisy03807,ChIJo0Bsprzp5zsR7esL6SnjI5E,photos\localisy02054_1.jpg,,,,,Pest Control
Bed Bug Pest Control Khandeshwar,"Shop No -109, Shri Sai Shraddha Chs, Plot No - 12, Sector -17 Khandeshwar, Sector 17, Khanda Colony, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Navi Mumbai,Maharashtra,410206,+91 76680 83237,5.0,231.0,"point_of_interest, service, establishment",19.0067458,73.1062774,localisy03825,ChIJAQAA0Dbo5zsRkH3sQBTt174,,,,,,Pest Control
Kharghar Pest Control,"Shop No. 10, Elite Tower Plot 9B/9C, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",Sector 10,Kharghar,Navi Mumbai,Maharashtra,410210,+91 99870 58829,,,"point_of_interest, service, establishment",19.0340447,73.075222,localisy03830,ChIJAQAAUG3C5zsRvtvVJxOz4Y4,photos\localisy12090_1.jpg,,,,,Pest Control
sanvi pest control,"Shiv Mahima Angan, Sec-33, Ove Peth, near Ramsheth Thakur College, Pethapada, Sector 27, Kharghar, Panvel, Maharashtra 410210, India",Sector 27,Kharghar,Navi Mumbai,Maharashtra,410210,+91 95945 91415,3.5,8.0,"point_of_interest, service, establishment",19.0630777,73.0802887,localisy03833,ChIJP1n7-2zB5zsRvwsb7UlXj9U,photos\localisy12108_1.jpg,,,,,Pest Control
Olivia Pest Control,"A 205, Bonzer Galaxy CHSL, Plot no. 19, Bonzer Galaxy Society, Sector 10, Kamothe, Panvel, Maharashtra 410209, India",Sector 10,Kamothe,Navi Mumbai,Maharashtra,410209,+91 73878 72335,4.4,8.0,"manufacturer, supplier, point_of_interest, service, establishment",19.0198899,73.09385379999999,localisy03837,ChIJIysNaXbp5zsRlLpPjTAU6ns,photos\localisy02059_1.jpg,,,,,Pest Control
S.A GROUP PEST CONTROL SERVICES,"401-A Wing, APT, Plot No 45, Nidhi Niwas, Sector 09, Bonzer Galaxy Society, Sector 10, Kamothe, Panvel, Maharashtra 410209, India",Sector 10,Kamothe,Navi Mumbai,Maharashtra,410209,+91 78978 90404,5.0,2.0,"point_of_interest, service, establishment",19.019082,73.09505589999999,localisy03841,ChIJyykugG_D5zsR6eUFWVxGDg0,photos\localisy02070_1.jpg,,,,,Pest Control
"Pest Control Service | Pest Exterminator | GreenCity Pest Control, Old Panvel Navi Mumbai","Shop No. 6, Plot No. 247, BLDG No. 3 Mahatma Phule Bhaji Market, Old Panvel, Panvel, Maharashtra 410206, India",BLDG No. 3 Mahatma Phule Bhaji Market,Panvel,Navi Mumbai,Maharashtra,410206,,4.9,59.0,"point_of_interest, service, establishment",18.9865567,73.1109274,localisy03843,ChIJ19gT5Dvp5zsRlCxHyjj527w,photos\localisy02043_1.jpg,,,,,Pest Control
"""Best Pest Management Services""","Swarna Premises, Office, 13, Navrang Rd, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",Sector 7,Kharghar,Navi Mumbai,Maharashtra,410210,+91 99875 14444,4.2,5.0,"point_of_interest, service, establishment",19.0352815,73.0636919,localisy03845,ChIJz_ChRafD5zsRyu6UPM8pWaA,photos\localisy12102_1.jpg,,,,,Pest Control
Rentokil PCI Pest Control Service,"Shop no-20-21, Saishraddha C.H.S.Sector-17, Stattion road, behind Income tax Office, Sector 17, Khandeshwar, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Navi Mumbai,Maharashtra,410206,+91 86575 89608,4.9,180.0,"point_of_interest, service, establishment",19.006351,73.10663199999999,localisy03847,ChIJqQ24EZzp5zsR9pPAKoqKPAE,photos\localisy02052_1.jpg,,,,,Pest Control
First Hygiene,"Shop 14, Sierra Enclave chs, Plot 25 & 26, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",Sector 18,Kamothe,Navi Mumbai,Maharashtra,410209,+91 87932 08080,4.9,41.0,"point_of_interest, service, establishment",19.0144196,73.08836509999999,localisy03851,ChIJNYD6w2Tp5zsR7pMwPjfiCR8,photos\localisy02066_1.jpg,,,,,Pest Control
Pest-O-Rid Pest Control Services,"Unit No. 35, Mahavir Plaza, Plot No. 11, D Mart Rd, Sector 5, Kalamboli, Panvel, Navi Mumbai, Panvel, Maharashtra 410218, India",Panvel,Kalamboli,Navi Mumbai,Maharashtra,410218,,,,"point_of_interest, service, establishment",19.0297674,73.1010848,localisy03855,ChIJg0Gya-Tp5zsRwOxaW5PJhec,photos\localisy02072_1.jpg,,,,,Pest Control
Vaishnavi pest management services,"Shop No. 12, Saiprasad Residency, Plot No. 6, Sector - 31, opp. K.K Cinema, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",Sector 19,Kamothe,Navi Mumbai,Maharashtra,410209,+91 98922 31102,5.0,2.0,"point_of_interest, service, establishment",19.0127749,73.0920761,localisy03859,ChIJoatoGKPp5zsR-uWW0a7Qa_k,photos\localisy02069_1.jpg,,,,,Pest Control
Perfect Hygiene Care Pest Control Services,"Shop No 62, Haware Splendor Rd, chs, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Navi Mumbai,Maharashtra,410210,,2.9,34.0,"point_of_interest, service, establishment",19.0509315,73.0745039,localisy03861,ChIJaZ_gi0i_ggMR10hOsb3dALQ,photos\localisy12109_1.jpg,,,,,Pest Control
Kiran Pest Control,"prajapati cascade, shop no 22, Sector-01, Rd Number 16, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",Sector 11,Panvel,Navi Mumbai,Maharashtra,410206,+91 98926 73911,5.0,1.0,"point_of_interest, service, establishment",18.9993128,73.1231766,localisy03865,ChIJt5IiyVzo5zsRIYu1Z3Af5D4,photos\localisy02058_1.jpg,,,,,Pest Control
Parth Pest Control Science in Panvel,"off.A-15, Shiva Complex, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Navi Mumbai,Maharashtra,410206,+91 88280 29300,4.6,73.0,"point_of_interest, service, establishment",18.9975676,73.1226279,localisy03867,ChIJYauk1Nzp5zsR-kxMCBCu7xc,photos\localisy02049_1.jpg,,,,,Pest Control
S.V. PEST CONTROL SERVICES,"Office no. 03, Ganesh Apartment , dr. patwardhan road, near old post off, Old Panvel, Panvel, Maharashtra 410206, India",near old post off,Panvel,Navi Mumbai,Maharashtra,410206,+91 96239 98929,4.6,89.0,"point_of_interest, service, establishment",18.9897751,73.1102656,localisy03870,ChIJNX1IswTp5zsRhPQ8BOacFro,photos\localisy02045_1.jpg,,,,,Pest Control
GREENLINE PEST CONTROL SERVICES,"SHREE GANESH DARSHAN CHS, SECTOR 08, New Panvel East, Panvel, NAVI MUMBAI, Panvel, Maharashtra 410206, India",Panvel,Panvel,Navi Mumbai,Maharashtra,410206,,5.0,2.0,"point_of_interest, service, establishment",19.0048778,73.12221819999999,localisy03877,ChIJhdwzCYXp5zsRVO23cwaZXuA,photos\localisy02064_1.jpg,,,,,Pest Control
Green Shadow Multisolution,"Hari om complex, Plot No 80, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",Sector 18,Kamothe,Navi Mumbai,Maharashtra,410209,+91 77386 59272,4.8,24.0,"point_of_interest, service, establishment",19.0144066,73.0882179,localisy03879,ChIJMZnNUXLp5zsR3ShEsUA1WdM,photos\localisy02078_1.jpg,,,,,Pest Control
Kavya Solutions,"Anandi, Apartment,R, no. 02, 2, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,,5.0,5.0,"point_of_interest, service, establishment",19.0332372,73.0130803,localisy13543,ChIJ-UocM6fD5zsRR2f2OGwuSWs,photos\localisy11406_1.jpg,,,,,Pest Control
Shree pest control services,"Shop No. 2, House No. 1211, Janki Parshuram Sankul And Niwas, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,,,,"point_of_interest, service, establishment",19.0472337,73.0196433,localisy13545,ChIJywSmNpHD5zsRTPvmk1mCej0,photos\localisy11413_1.jpg,,,,,Pest Control
Urbanshine cleaning and pest control services,"Swami Complex, sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,,,,"point_of_interest, service, establishment",19.0327593,73.012438,localisy13546,ChIJRwrUEifD5zsRV2gLnobdifY,photos\localisy11419_1.jpg,,,,,Pest Control
Kamothe Pest Control,"Shop No. 8, Kaveri Society, Plot No. 42, near Sai Baba Mandir, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",Sector 19,Kamothe,Navi Mumbai,Maharashtra,410209,+91 85919 60059,,,"service, point_of_interest, establishment",19.013007,73.0925443,localisy15669,ChIJVVVVSSvo5zsR4aYwM_xd50k,photos\localisy12085_1.jpg,,,,,Pest Control
Bed Bug Organic Pest Control Panvel,"Shop 109d, Chatrapati Shivaji Maharaj Marg, Old Panvel, Panvel, Maharashtra 410206, India",Chatrapati Shivaji Maharaj Marg,Panvel,Navi Mumbai,Maharashtra,410206,+91 75050 08890,5.0,157.0,"point_of_interest, service, establishment",18.9911372,73.1145602,localisy15675,ChIJ___jYGro5zsRSMcImLul0uk,photos\localisy02044_1.jpg,,,,,Pest Control
DEEPCARE PEST CONTROL,"Shop No.4, Sector 27, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 27,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 2772 3387,3.8,12.0,"service, point_of_interest, establishment",19.0233434,73.02482359999999,localisy18489,ChIJ_____-vD5zsReV3DW96X7-8,photos\localisy21056_1.jpg,,,,,Pest Control
Sai Datta Pest Control Services,"Goandevi Prasad CHS, Shop No.08 Plot. C-10, near Goandevi Mandir, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 84338 62204,4.5,4.0,"service, point_of_interest, establishment",19.0341284,73.01469209999999,localisy18494,ChIJfSWpv1TD5zsR27b7d0KlNAQ,photos\localisy21060_1.jpg,,,,,Pest Control
SPC Pest Control - Kharghar,"shop no 3, plot, 17, near Shilp Chowk, Block G, Sector 13, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Navi Mumbai,Maharashtra,410210,,,,"service, point_of_interest, establishment",19.0459197,73.0698319,localisy18496,ChIJETLaMuHD5zsRQTdgCAlUKFw,photos\localisy12096_1.jpg,,,,,Pest Control
Tanu Pest Control Services,"Shop No. 3, Shree Mahalaxmi Niwas, Plot No. 47A, W, opp. Nerjul Railway Station, Nerul East, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 86899 86208,3.1,25.0,"service, point_of_interest, establishment",19.034848,73.0170786,localisy18499,ChIJr2-BfQHD5zsRaVfpUv5WV9s,photos\localisy21068_1.jpg,,,,,Pest Control
SKP Pest Control Services,"Shop no.5, Gravity Prime, Sector-5, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Navi Mumbai,Maharashtra,410208,+91 84548 52055,5.0,2.0,"service, point_of_interest, establishment",19.0819993,73.09353,localisy18501,ChIJb8ipX3Xr5zsRMMseXhaO00o,photos\localisy24529_1.jpg,,,,,Pest Control
Safe & Hygiene Solutions,"NL 1 A-33/4, 2nd floor, station road, near budhha vihar, sector-10, nerul(w), Shiv Prasad Society, Sector 18, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 18,Nerul,Navi Mumbai,Maharashtra,400706,+91 97026 00055,2.4,22.0,"service, point_of_interest, establishment",19.034545,73.0110364,localisy18502,ChIJ_____-vD5zsR-xZwj9sp34A,photos\localisy21070_1.jpg,,,,,Pest Control
DogZilla Kharghar – Dog Boarding & Daycare,"Plot No 9, Sector 6, Kharghar, Panvel, Maharashtra 410210, India",Sector 6,Kharghar,Navi Mumbai,Maharashtra,410210,+91 84337 55140,4.8,12.0,"pet_boarding_service, pet_care, point_of_interest, establishment",19.044892,73.0624241,localisy09826,ChIJZ8N_QfTD5zsRguLjL5-QFG4,photos\localisy07125_1.jpg,,,,,Pet Boarding
The Furball Homes pet boarding,"Nandnanvan lane 8, plot 152, Nandanvan Society, Sector 17, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 17,Nerul,Navi Mumbai,Maharashtra,400706,+91 75066 33893,4.7,30.0,"pet_boarding_service, pet_care, point_of_interest, establishment",19.0349453,73.0243145,localisy09827,ChIJA_OCr8HD5zsRvOUn_qNFz_4,photos\localisy07104_1.jpg,,,,,Pet Boarding
Jerry's pet boarding and pet taxi,"Fire brigade, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Navi Mumbai,Maharashtra,410210,+91 74004 54748,4.6,156.0,"pet_boarding_service, pet_care, point_of_interest, service, establishment",19.0392524,73.06408069999999,localisy09829,ChIJ5UdOAaG25zsR8GBjSehT7do,photos\localisy07086_1.jpg,,,,,Pet Boarding
momma dog boarding,"Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Navi Mumbai,Maharashtra,410210,+91 99301 54002,4.9,12.0,"pet_care, point_of_interest, establishment",19.0452118,73.0667253,localisy09830,ChIJaaBSMADD5zsR465o6nSN3S4,photos\localisy07132_1.jpg,,,,,Pet Boarding
Jublee Pet Boarding,"Anchit Tower,205 Sector 20, Plot No 34, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",Roadpali,Roadpali,Navi Mumbai,Maharashtra,410218,+91 91671 78267,5.0,1.0,"pet_care, point_of_interest, establishment",19.0355984,73.0911873,localisy09832,ChIJ57APsE3p5zsRFpvvE0qzsBk,photos\localisy07067_1.jpg,,,,,Pet Boarding
Tini Mini Paws Cat Boarding instagram,"Balkrishna niwas, and Apple medical, near by Podar School Lane, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,+91 84548 65330,5.0,82.0,"pet_boarding_service, pet_care, point_of_interest, establishment",19.0172101,73.0116006,localisy09834,ChIJGU7FTN_D5zsRjv57eg0tx1c,photos\localisy10237_1.jpg,,,,,Pet Boarding
